Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Artland Dragons,"Linus Ruf, Benjamin Forrest Burnham, Amir Jabbar Hinton, Timo Lanmüller, Connor Van Anthony","Artland Dragons|20,25,3,7,9",3,Amir Jabbar Hinton,9,Connor Van Anthony,4,12,4,0,4,1.0,3.0
BG Göttingen,"Adam Ramstedt, Hendrik Helge Drescher, Zach Jackson, Daniel Kirchner, Julius Böhmer","BG Göttingen|1,10,21,4,44",4,Daniel Kirchner,44,Julius Böhmer,5,12,2,3,3,1.67,4.0
GIESSEN 46ers,"Robin Benzing, Luis Elias König Figge, Aiden Warnholtz, Simon Krajcovic, Kyle Anthony Castlin","GIESSEN 46ers|12,14,3,55,7",55,Simon Krajcovic,12,Robin Benzing,4,12,4,0,4,1.0,3.0
Uni Baskets Münster,"Timetric Jerome Hodges, Julian Lamont Larry, Paul Viefhues, Nicholas Khalil Mc Mullen, Neil Masnic","Uni Baskets Münster|1,10,3,4,8",10,Julian Lamont Larry,3,Paul Viefhues,4,12,4,0,3,1.33,4.0
Bayer Giants Leverkusen,"Sebastian Brach, Ricardo Lynch, John Williams Jr, Dennis Heinzmann, Kobe Langley","Bayer Giants Leverkusen|10,11,21,22,8",8,Kobe Langley,10,Sebastian Brach,4,12,4,0,3,1.33,4.0
Bayer Giants Leverkusen,"Sebastian Brach, Ricardo Lynch, John Williams Jr, Dennis Heinzmann, Kobe Langley","Bayer Giants Leverkusen|10,11,21,22,8",8,Kobe Langley,22,Dennis Heinzmann,6,12,0,6,5,1.2,2.4
HAKRO Merlins Crailsheim,"Tyreese Blunt, Keyshaun Darrius Langley, Marvin Ogunsipe, Brock Boone Gardner, Anthony Malik Gaines","HAKRO Merlins Crailsheim|0,2,26,4,9",9,Anthony Malik Gaines,4,Brock Boone Gardner,4,12,4,0,3,1.33,4.0
PS Karlsruhe LIONS,"Kilian Binapfl, David Opowu Ejah, Isaiah Rayshaud Hart, Tyrese Williams, Wesley Chima Oba","PS Karlsruhe LIONS|12,25,4,5,7",4,Isaiah Rayshaud Hart,5,Tyrese Williams,4,12,4,0,4,1.0,3.0
Phoenix Hagen,"Marvin Omonigho Omuvwie, Jeffrey Carroll, Bjarne Kraushaar, Anzac Joseph Dennis Rissetto, Devin Lawrence Schmidt","Phoenix Hagen|11,30,4,77,8",4,Bjarne Kraushaar,30,Jeffrey Carroll,5,12,2,3,4,1.25,3.0
Bozic Estriche Knights Kirchheim,"Tyrel Maurice Morgan, Nicholas Gerard Spinoso, Gian Bahattin Aydinoglu, Lucas Mayer, Tylan James Pope","Bozic Estriche Knights Kirchheim|11,13,4,8,9",8,Lucas Mayer,9,Tylan James Pope,5,12,2,3,5,1.0,2.4
EPG Baskets Koblenz,"Decorian Jeffries, Marko Bacak, Badu Buck, Calvin Wishart, Timothy Smith","EPG Baskets Koblenz|0,13,2,3,5",3,Calvin Wishart,0,Decorian Jeffries,4,12,4,0,3,1.33,4.0
Artland Dragons,"Elijah Ndi, Benjamin Forrest Burnham, Amir Jabbar Hinton, Timo Lanmüller, Connor Van Anthony","Artland Dragons|12,25,3,7,9",9,Connor Van Anthony,25,Benjamin Forrest Burnham,5,12,2,3,2,2.5,6.0
Nürnberg Falcons BC,"Evan Derek Taylor, Carter Dean Whitt, Trevor James Baskin, Tom Stoiber, Vincent Friederici","Nürnberg Falcons BC|10,2,22,28,30",2,Carter Dean Whitt,22,Trevor James Baskin,6,12,0,6,5,1.2,2.4
Nürnberg Falcons BC,"Evan Derek Taylor, Carter Dean Whitt, Trevor James Baskin, Tom Stoiber, Vincent Friederici","Nürnberg Falcons BC|10,2,22,28,30",2,Carter Dean Whitt,10,Evan Derek Taylor,4,12,4,0,3,1.33,4.0
SBB Baskets,"Kevin Wohlrath, Alieu Ceesay, De'Vondre Malik Perry, Daivien Latrell Williamson, Michael Hughes II","SBB Baskets|22,28,4,7,91",7,Daivien Latrell Williamson,4,De'Vondre Malik Perry,4,12,4,0,4,1.0,3.0
Artland Dragons,"Linus Ruf, Benjamin Forrest Burnham, Amir Jabbar Hinton, Timo Lanmüller, Connor Van Anthony","Artland Dragons|20,25,3,7,9",25,Benjamin Forrest Burnham,3,Amir Jabbar Hinton,5,11,1,4,5,1.0,2.2
Artland Dragons,"Robert Oehle, Benjamin Forrest Burnham, Amir Jabbar Hinton, Timo Lanmüller, Connor Van Anthony","Artland Dragons|11,25,3,7,9",9,Connor Van Anthony,7,Timo Lanmüller,4,11,3,1,4,1.0,2.75
HAKRO Merlins Crailsheim,"Tyreese Blunt, Xavier Trent Johnson, Marvin Ogunsipe, Brock Boone Gardner, Anthony Malik Gaines","HAKRO Merlins Crailsheim|0,12,26,4,9",26,Marvin Ogunsipe,12,Xavier Trent Johnson,4,11,3,1,4,1.0,2.75
HAKRO Merlins Crailsheim,"Tyreese Blunt, Xavier Trent Johnson, Marvin Ogunsipe, Brock Boone Gardner, Anthony Malik Gaines","HAKRO Merlins Crailsheim|0,12,26,4,9",12,Xavier Trent Johnson,4,Brock Boone Gardner,4,11,3,1,3,1.33,3.67
Artland Dragons,"Nathan Joseph Petrone, Linus Ruf, Benjamin Forrest Burnham, Timo Lanmüller, Connor Van Anthony","Artland Dragons|1,20,25,7,9",9,Connor Van Anthony,1,Nathan Joseph Petrone,4,11,3,1,4,1.0,2.75
VfL SparkassenStars Bochum,"Myreon Lamar Jones JR, Antonio Deshon Williams, Dravon Mangum, Lars Kamp, Jonas Grof","VfL SparkassenStars Bochum|0,1,11,7,9",0,Myreon Lamar Jones JR,9,Jonas Grof,5,11,1,4,3,1.67,3.67
Artland Dragons,"Linus Ruf, Benjamin Forrest Burnham, Amir Jabbar Hinton, Timo Lanmüller, Connor Van Anthony","Artland Dragons|20,25,3,7,9",20,Linus Ruf,9,Connor Van Anthony,4,11,3,1,3,1.33,3.67
Eisbären Bremerhaven,"Elijah Jahi Miller, Till Isemann, Jacob David Biss, Carlos Deshawn Carter, Jannis von Seckendorff","Eisbären Bremerhaven|0,21,3,6,90",0,Elijah Jahi Miller,90,Jannis von Seckendorff,5,11,1,4,4,1.25,2.75
Tigers Tübingen,"Bernard Joel Pelote III, Melkisedek Kwaku Moreaux, JaCobi Allen Wood, Miles Lamar Tention, Silas Kaan Osezua Oriane","Tigers Tübingen|1,23,24,3,7",24,JaCobi Allen Wood,1,Bernard Joel Pelote III,4,11,3,1,4,1.0,2.75
Bayer Giants Leverkusen,"Sebastian Brach, Donte Nicholas, John Williams Jr, Dennis Heinzmann, Kobe Langley","Bayer Giants Leverkusen|10,15,21,22,8",15,Donte Nicholas,10,Sebastian Brach,4,11,3,1,4,1.0,2.75
HAKRO Merlins Crailsheim,"Tyreese Blunt, Keyshaun Darrius Langley, Marvin Ogunsipe, Brock Boone Gardner, Anthony Malik Gaines","HAKRO Merlins Crailsheim|0,2,26,4,9",26,Marvin Ogunsipe,0,Tyreese Blunt,4,11,3,1,4,1.0,2.75
GIESSEN 46ers,"Daniel Alexander Norl, Robin Benzing, Jonathan Maier, Simon Krajcovic, Kyle Anthony Castlin","GIESSEN 46ers|1,12,13,55,7",55,Simon Krajcovic,13,Jonathan Maier,5,11,1,4,3,1.67,3.67
Uni Baskets Münster,"Timetric Jerome Hodges, Julian Lamont Larry, Cosmo Grühn, Paul Viefhues, Nicholas Khalil Mc Mullen","Uni Baskets Münster|1,10,22,3,4",10,Julian Lamont Larry,3,Paul Viefhues,4,11,3,1,2,2.0,5.5
PS Karlsruhe LIONS,"Kilian Binapfl, Maurice Marko Pluskota, David Opowu Ejah, Isaiah Rayshaud Hart, Tyrese Williams","PS Karlsruhe LIONS|12,23,25,4,5",4,Isaiah Rayshaud Hart,12,Kilian Binapfl,5,11,1,4,4,1.25,2.75
PS Karlsruhe LIONS,"Kilian Binapfl, Maurice Marko Pluskota, David Opowu Ejah, Isaiah Rayshaud Hart, Tyrese Williams","PS Karlsruhe LIONS|12,23,25,4,5",4,Isaiah Rayshaud Hart,23,Maurice Marko Pluskota,5,11,1,4,4,1.25,2.75
Tigers Tübingen,"Bernard Joel Pelote III, Lukas Max Milner, Melkisedek Kwaku Moreaux, Miles Lamar Tention, Kaya Kaan Hakan Bayram","Tigers Tübingen|1,17,23,3,5",23,Melkisedek Kwaku Moreaux,1,Bernard Joel Pelote III,4,11,3,1,4,1.0,2.75
HAKRO Merlins Crailsheim,"Tyreese Blunt, Xavier Trent Johnson, Marvin Ogunsipe, Brock Boone Gardner, Anthony Malik Gaines","HAKRO Merlins Crailsheim|0,12,26,4,9",4,Brock Boone Gardner,0,Tyreese Blunt,4,11,3,1,3,1.33,3.67
Nürnberg Falcons BC,"Evan Derek Taylor, Carter Dean Whitt, Trevor James Baskin, Tom Stoiber, Vincent Friederici","Nürnberg Falcons BC|10,2,22,28,30",22,Trevor James Baskin,30,Vincent Friederici,5,11,1,4,4,1.25,2.75
Nürnberg Falcons BC,"Evan Derek Taylor, Carter Dean Whitt, Trevor James Baskin, Tom Stoiber, Vincent Friederici","Nürnberg Falcons BC|10,2,22,28,30",30,Vincent Friederici,28,Tom Stoiber,5,11,1,4,4,1.25,2.75
Bayer Giants Leverkusen,"John Williams Jr, Dennis Heinzmann, Luca Finn Kahl, Lok Lol Wur, Kobe Langley","Bayer Giants Leverkusen|21,22,3,4,8",8,Kobe Langley,3,Luca Finn Kahl,4,11,3,1,3,1.33,3.67
Uni Baskets Münster,"Andrew O'Brien, Adam Touray, Deshon Davion Taylor, Curtis Tarell Jones Jr, Neil Masnic","Uni Baskets Münster|0,19,21,27,8",27,Curtis Tarell Jones Jr,8,Neil Masnic,4,11,3,1,2,2.0,5.5
SBB Baskets,"Nigel Pruitt, Alieu Ceesay, De'Vondre Malik Perry, Daivien Latrell Williamson, Michael Hughes II","SBB Baskets|24,28,4,7,91",7,Daivien Latrell Williamson,91,Michael Hughes II,5,11,1,4,4,1.25,2.75
Eisbären Bremerhaven,"Elijah Jahi Miller, Lorenz Brenneke, Jacob David Biss, Carlos Deshawn Carter, Adrian Breitlauch","Eisbären Bremerhaven|0,11,3,6,7",0,Elijah Jahi Miller,11,Lorenz Brenneke,5,10,0,5,4,1.25,2.5
HAKRO Merlins Crailsheim,"Tyreese Blunt, Xavier Trent Johnson, Marvin Ogunsipe, Brock Boone Gardner, Anthony Malik Gaines","HAKRO Merlins Crailsheim|0,12,26,4,9",12,Xavier Trent Johnson,26,Marvin Ogunsipe,5,10,0,5,5,1.0,2.0
GIESSEN 46ers,"Daniel Alexander Norl, Till Gloger, Viktor Kovacevic, Simon Krajcovic, Kyle Anthony Castlin","GIESSEN 46ers|1,18,25,55,7",55,Simon Krajcovic,18,Till Gloger,5,10,0,5,4,1.25,2.5
GIESSEN 46ers,"Daniel Alexander Norl, Till Gloger, Viktor Kovacevic, Adnan Arslanagic, Kyle Anthony Castlin","GIESSEN 46ers|1,18,25,4,7",4,Adnan Arslanagic,18,Till Gloger,5,10,0,5,5,1.0,2.0
GIESSEN 46ers,"Daniel Alexander Norl, Robin Benzing, Viktor Kovacevic, Aiden Warnholtz, Simon Krajcovic","GIESSEN 46ers|1,12,25,3,55",55,Simon Krajcovic,25,Viktor Kovacevic,5,10,0,5,4,1.25,2.5
Artland Dragons,"Linus Ruf, Benjamin Forrest Burnham, Amir Jabbar Hinton, Timo Lanmüller, Connor Van Anthony","Artland Dragons|20,25,3,7,9",7,Timo Lanmüller,20,Linus Ruf,5,10,0,5,4,1.25,2.5
Artland Dragons,"Fynn Lastring, Benjamin Forrest Burnham, Amir Jabbar Hinton, Timo Lanmüller, Connor Van Anthony","Artland Dragons|16,25,3,7,9",9,Connor Van Anthony,7,Timo Lanmüller,4,10,2,2,4,1.0,2.5
Phoenix Hagen,"Marcus Henri Graves, Fabian Bleck, Dennis Nawrocki, Bjarne Kraushaar, Anzac Joseph Dennis Rissetto","Phoenix Hagen|0,10,2,4,77",0,Marcus Henri Graves,77,Anzac Joseph Dennis Rissetto,5,10,0,5,2,2.5,5.0
Bozic Estriche Knights Kirchheim,"Phillip Montreal Russelll, Tyrel Maurice Morgan, Nicolas Bretzel, Lucas Mayer, Tylan James Pope","Bozic Estriche Knights Kirchheim|1,11,21,8,9",9,Tylan James Pope,1,Phillip Montreal Russelll,4,10,2,2,4,1.0,2.5
VfL SparkassenStars Bochum,"Myreon Lamar Jones JR, Dravon Mangum, Marios Giotis, Niklas Geske, Lars Kamp","VfL SparkassenStars Bochum|0,11,3,4,7",0,Myreon Lamar Jones JR,11,Dravon Mangum,4,10,2,2,2,2.0,5.0
Artland Dragons,"Linus Ruf, Benjamin Forrest Burnham, Amir Jabbar Hinton, Timo Lanmüller, Connor Van Anthony","Artland Dragons|20,25,3,7,9",25,Benjamin Forrest Burnham,20,Linus Ruf,5,10,0,5,5,1.0,2.0
VfL SparkassenStars Bochum,"Myreon Lamar Jones JR, Antonio Deshon Williams, Malek Green, Niklas Geske, Jonas Grof","VfL SparkassenStars Bochum|0,1,22,4,9",1,Antonio Deshon Williams,22,Malek Green,5,10,0,5,5,1.0,2.0
GIESSEN 46ers,"Robin Benzing, Till Gloger, Aiden Warnholtz, Simon Krajcovic, Kyle Anthony Castlin","GIESSEN 46ers|12,18,3,55,7",55,Simon Krajcovic,18,Till Gloger,5,10,0,5,4,1.25,2.5
Uni Baskets Münster,"Timetric Jerome Hodges, Julian Lamont Larry, Paul Viefhues, Nicholas Khalil Mc Mullen, Neil Masnic","Uni Baskets Münster|1,10,3,4,8",10,Julian Lamont Larry,4,Nicholas Khalil Mc Mullen,5,10,0,5,3,1.67,3.33
Tigers Tübingen,"Bernard Joel Pelote III, Melkisedek Kwaku Moreaux, JaCobi Allen Wood, Miles Lamar Tention, Silas Kaan Osezua Oriane","Tigers Tübingen|1,23,24,3,7",24,JaCobi Allen Wood,23,Melkisedek Kwaku Moreaux,5,10,0,5,4,1.25,2.5
Phoenix Hagen,"Marvin Omonigho Omuvwie, Marinus Lucas N'Guessan, Jeffrey Carroll, Bjarne Kraushaar, Devin Lawrence Schmidt","Phoenix Hagen|11,19,30,4,8",8,Devin Lawrence Schmidt,19,Marinus Lucas N'Guessan,5,10,0,5,4,1.25,2.5
Bayer Giants Leverkusen,"Ricardo Lynch, Donte Nicholas, Dennis Heinzmann, Luca Finn Kahl, Kobe Langley","Bayer Giants Leverkusen|11,15,22,3,8",8,Kobe Langley,11,Ricardo Lynch,4,10,2,2,4,1.0,2.5
PS Karlsruhe LIONS,"Kilian Binapfl, Maurice Marko Pluskota, David Opowu Ejah, Isaiah Rayshaud Hart, Tyrese Williams","PS Karlsruhe LIONS|12,23,25,4,5",25,David Opowu Ejah,4,Isaiah Rayshaud Hart,4,10,2,2,3,1.33,3.33
PS Karlsruhe LIONS,"Kilian Binapfl, Maurice Marko Pluskota, David Opowu Ejah, Isaiah Rayshaud Hart, Tyrese Williams","PS Karlsruhe LIONS|12,23,25,4,5",23,Maurice Marko Pluskota,25,David Opowu Ejah,4,10,2,2,3,1.33,3.33
SBB Baskets,"Alieu Ceesay, De'Vondre Malik Perry, Martin Bogdanov, Daivien Latrell Williamson, Michael Hughes II","SBB Baskets|28,4,6,7,91",6,Martin Bogdanov,91,Michael Hughes II,5,10,0,5,4,1.25,2.5
