Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Newcastle Knights,"Bradley Dean, Sam Trunley, Jaron Thames, Finn Cork, Max Matthews","Newcastle Knights|1,10,11,13,8",11,Jaron Thames,13,Finn Cork,1,2,0,1,1,1.0,2.0
Hemel Storm,"Darien Nelson-Henry, Kai Walker, Brayden Inger, Sam Newman, Jack Burnell","Hemel Storm|10,11,3,4,7",4,Sam Newman,10,Darien Nelson-Henry,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Bradley Dean, Sam Trunley, Jaron Thames, Rowell Graham-Bell, Messiah Jones","Newcastle Knights|1,10,11,14,5",1,Bradley Dean,11,Jaron Thames,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Bradley Dean, Sam Trunley, Jaron Thames, Rowell Graham-Bell, Messiah Jones","Newcastle Knights|1,10,11,14,5",1,Bradley Dean,5,Messiah Jones,1,2,0,1,1,1.0,2.0
Derby Trailblazers,"Connor Washington, Jai Pathmarajah, Sean Mo Walker, Raheem May-Thompson, Malcolm Smith","Derby Trailblazers|13,22,3,7,9",9,Malcolm Smith,22,Jai Pathmarajah,1,2,0,1,1,1.0,2.0
Derby Trailblazers,"Connor Washington, Sean Mo Walker, Charlie Brown, Raheem May-Thompson, Malcolm Smith","Derby Trailblazers|13,3,4,7,9",4,Charlie Brown,9,Malcolm Smith,1,2,0,1,1,1.0,2.0
Worthing Thunder,"Danny Evans, Matthew Bryan-Amaning, Justin Hopkins, Elijah Maynard, Elliott Dadds","Worthing Thunder|0,11,15,22,7",0,Danny Evans,22,Elijah Maynard,1,2,0,1,1,1.0,2.0
Worthing Thunder,"Danny Evans, Matthew Bryan-Amaning, Justin Hopkins, Elijah Maynard, Elliott Dadds","Worthing Thunder|0,11,15,22,7",15,Justin Hopkins,11,Matthew Bryan-Amaning,1,2,0,1,1,1.0,2.0
Reading Rockets,"Malik Bryant, Yusef Salih, Eliaz (Zain) Poorman, Victor Olarerin, Simon Chamberlain","Reading Rockets|10,5,6,8,9",6,Eliaz (Zain) Poorman,8,Victor Olarerin,1,2,0,1,1,1.0,2.0
Reading Rockets,"Malik Bryant, Ty Nsangu, Jax Bouknight, Yusef Salih, Eliaz (Zain) Poorman","Reading Rockets|10,12,4,5,6",6,Eliaz (Zain) Poorman,5,Yusef Salih,1,2,0,1,1,1.0,2.0
Reading Rockets,"Cooper Creek, Jax Bouknight, Yusef Salih, Eliaz (Zain) Poorman, Victor Olarerin","Reading Rockets|14,4,5,6,8",8,Victor Olarerin,14,Cooper Creek,1,2,0,1,1,1.0,2.0
Reading Rockets,"Cooper Creek, Jax Bouknight, Yusef Salih, Eliaz (Zain) Poorman, Victor Olarerin","Reading Rockets|14,4,5,6,8",4,Jax Bouknight,6,Eliaz (Zain) Poorman,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Joe Richards, Daniel Delsol-Lowry, Daniel Braster, Aj Roberts","London Cavaliers|10,11,12,23,4",4,Aj Roberts,23,Daniel Braster,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Marquel Beasley, Daniel Braster, Aj Roberts, Aaron Pyne","London Cavaliers|10,15,23,4,7",23,Daniel Braster,4,Aj Roberts,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Marquel Beasley, Daniel Braster, Aj Roberts, Aaron Pyne","London Cavaliers|10,15,23,4,7",10,Juan Manning,15,Marquel Beasley,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Marquel Beasley, Daniel Braster, Aj Roberts, Aaron Pyne","London Cavaliers|10,15,23,4,7",7,Aaron Pyne,23,Daniel Braster,1,2,0,1,1,1.0,2.0
Reading Rockets,"Malik Bryant, Ty Nsangu, Jax Bouknight, Eliaz (Zain) Poorman, Victor Olarerin","Reading Rockets|10,12,4,6,8",4,Jax Bouknight,12,Ty Nsangu,1,2,0,1,1,1.0,2.0
Milton Keynes Breakers,"Jonas Dietrich, Luke Gregory, Mike New Jr., Jordan Spencer, Blayne Freckleton","Milton Keynes Breakers|12,13,15,23,7",12,Jonas Dietrich,13,Luke Gregory,1,2,0,1,1,1.0,2.0
Nottingham Hoods,"Tyrone Williams, Abiodun Adedo, Donell Nixon Ii, Elliot Bailey, Micah Savery-Richards","Nottingham Hoods|1,12,24,6,8",6,Elliot Bailey,1,Tyrone Williams,1,2,0,1,1,1.0,2.0
Milton Keynes Breakers,"Kai Williams, Luke Gregory, Jordan Spencer, Kalvin Oates, Blayne Freckleton","Milton Keynes Breakers|0,13,23,5,7",5,Kalvin Oates,23,Jordan Spencer,1,2,0,1,1,1.0,2.0
Milton Keynes Breakers,"Kai Williams, Luke Gregory, Jordan Spencer, Kalvin Oates, Blayne Freckleton","Milton Keynes Breakers|0,13,23,5,7",13,Luke Gregory,23,Jordan Spencer,1,2,0,1,1,1.0,2.0
Milton Keynes Breakers,"Jonas Dietrich, Luke Gregory, Mike New Jr., Jordan Spencer, Blayne Freckleton","Milton Keynes Breakers|12,13,15,23,7",23,Jordan Spencer,12,Jonas Dietrich,1,2,0,1,1,1.0,2.0
Nottingham Hoods,"Abiodun Adedo, Byrce Johnson, Latrell Maitland, Donell Nixon Ii, Sam Akano","Nottingham Hoods|12,21,23,24,7",24,Donell Nixon Ii,21,Byrce Johnson,1,2,0,1,1,1.0,2.0
Milton Keynes Breakers,"Kai Williams, Jonas Dietrich, Mike New Jr., Jordan Spencer, Blayne Freckleton","Milton Keynes Breakers|0,12,15,23,7",23,Jordan Spencer,15,Mike New Jr.,1,2,0,1,1,1.0,2.0
Milton Keynes Breakers,"Jonas Dietrich, Luke Gregory, Mike New Jr., Kalvin Oates, Gabriel Formeloza","Milton Keynes Breakers|12,13,15,5,6",5,Kalvin Oates,15,Mike New Jr.,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Bradley Dean, Jaron Thames, Will Neighbour, Mekhi Hendry, Messiah Jones","Newcastle Knights|1,11,15,2,5",15,Will Neighbour,1,Bradley Dean,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Bradley Dean, Jaron Thames, Will Neighbour, Messiah Jones, Max Matthews","Newcastle Knights|1,11,15,5,8",15,Will Neighbour,5,Messiah Jones,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"David Forsyth, Kobe Hill, Denzel Ubiaro, Corey Samuels, Chris Taylor","Bristol Hurricanes|11,2,31,4,9",9,Chris Taylor,4,Corey Samuels,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Bradley Dean, Jaron Thames, Jason Soodeen, Sam Trunley, Mekhi Hendry","Newcastle Knights|1,11,12,14,2",14,Sam Trunley,12,Jason Soodeen,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"Daniel Edozie, Elvisi Dusha, Jules Dang-Akodo, Corey Samuels, Chris Taylor","Bristol Hurricanes|1,12,23,4,9",12,Elvisi Dusha,9,Chris Taylor,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Bradley Dean, Jaron Thames, Sam Trunley, Will Neighbour, Messiah Jones","Newcastle Knights|1,11,14,15,5",15,Will Neighbour,11,Jaron Thames,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"Daniel Edozie, Elvisi Dusha, Jules Dang-Akodo, Denzel Ubiaro, Chris Taylor","Bristol Hurricanes|1,12,23,31,9",9,Chris Taylor,1,Daniel Edozie,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Jaron Thames, Sam Trunley, Will Neighbour, Mekhi Hendry, Messiah Jones","Newcastle Knights|11,14,15,2,5",5,Messiah Jones,11,Jaron Thames,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Jaron Thames, Sam Trunley, Will Neighbour, Mekhi Hendry, Theo Riley","Newcastle Knights|11,14,15,2,9",14,Sam Trunley,11,Jaron Thames,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"Daniel Edozie, David Forsyth, Elvisi Dusha, Jules Dang-Akodo, Denzel Ubiaro","Bristol Hurricanes|1,11,12,23,31",31,Denzel Ubiaro,11,David Forsyth,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"Daniel Edozie, David Forsyth, Elvisi Dusha, Jules Dang-Akodo, Denzel Ubiaro","Bristol Hurricanes|1,11,12,23,31",1,Daniel Edozie,31,Denzel Ubiaro,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"Daniel Edozie, David Forsyth, Elvisi Dusha, Jules Dang-Akodo, Denzel Ubiaro","Bristol Hurricanes|1,11,12,23,31",12,Elvisi Dusha,11,David Forsyth,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"Daniel Edozie, David Forsyth, Elvisi Dusha, Jules Dang-Akodo, Denzel Ubiaro","Bristol Hurricanes|1,11,12,23,31",31,Denzel Ubiaro,1,Daniel Edozie,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"Daniel Edozie, David Forsyth, Elvisi Dusha, Jules Dang-Akodo, Denzel Ubiaro","Bristol Hurricanes|1,11,12,23,31",23,Jules Dang-Akodo,1,Daniel Edozie,1,2,0,1,1,1.0,2.0
Newcastle Knights,"Bradley Dean, Jaron Thames, Jason Soodeen, Sam Trunley, Max Matthews","Newcastle Knights|1,11,12,14,8",14,Sam Trunley,11,Jaron Thames,1,2,0,1,1,1.0,2.0
Bristol Hurricanes,"David Forsyth, Elvisi Dusha, Jules Dang-Akodo, Corey Samuels, Chris Taylor","Bristol Hurricanes|11,12,23,4,9",12,Elvisi Dusha,4,Corey Samuels,1,2,0,1,1,1.0,2.0
Loughborough Riders,"Johde Campbell, Tomide Akinsuku, Seth Wylie, Oscar Curran, Callum Keys","Loughborough Riders|0,15,43,6,8",43,Seth Wylie,15,Tomide Akinsuku,1,2,0,1,1,1.0,2.0
Loughborough Riders,"Tomide Akinsuku, Seth Wylie, Dan Hadley, Oscar Curran, Callum Keys","Loughborough Riders|15,43,5,6,8",43,Seth Wylie,6,Oscar Curran,1,2,0,1,1,1.0,2.0
Bristol Flyers II,"Jack Craggs, Reggie Eigbe, Anthony Bhebhe, Giuseppe Landolfi, Thomas Browne","Bristol Flyers II|12,13,4,7,8",4,Anthony Bhebhe,12,Jack Craggs,1,2,0,1,1,1.0,2.0
Loughborough Riders,"Cameron Nyarko, Levi Ehiorobo, Liam Campbell, Seth Wylie, Dan Hadley","Loughborough Riders|11,12,4,43,5",43,Seth Wylie,4,Liam Campbell,1,2,0,1,1,1.0,2.0
Loughborough Riders,"Johde Campbell, Cameron Nyarko, Levi Ehiorobo, Seth Wylie, Jalen Cook","Loughborough Riders|0,11,12,43,7",0,Johde Campbell,12,Levi Ehiorobo,1,2,0,1,1,1.0,2.0
Bristol Flyers II,"Yusuf Hafid, Lanre Ayinla, Roman Price, Jack Craggs, Nassim Ladjimi","Bristol Flyers II|0,10,11,12,24",24,Nassim Ladjimi,10,Lanre Ayinla,1,2,0,1,1,1.0,2.0
Bristol Flyers II,"Yusuf Hafid, Lanre Ayinla, Roman Price, Jack Craggs, Nassim Ladjimi","Bristol Flyers II|0,10,11,12,24",10,Lanre Ayinla,12,Jack Craggs,1,2,0,1,1,1.0,2.0
Loughborough Riders,"Tomide Akinsuku, Liam Campbell, Seth Wylie, Dan Hadley, Jalen Cook","Loughborough Riders|15,4,43,5,7",43,Seth Wylie,7,Jalen Cook,1,2,0,1,1,1.0,2.0
Loughborough Riders,"Cameron Nyarko, Levi Ehiorobo, Liam Campbell, Seth Wylie, Dan Hadley","Loughborough Riders|11,12,4,43,5",5,Dan Hadley,12,Levi Ehiorobo,1,2,0,1,1,1.0,2.0
Loughborough Riders,"Cameron Nyarko, Levi Ehiorobo, Liam Campbell, Oscar Curran, Callum Keys","Loughborough Riders|11,12,4,6,8",8,Callum Keys,12,Levi Ehiorobo,1,2,0,1,1,1.0,2.0
Essex Rebels,"Mou Wol-Cummings, Kyron Martin, Harry Gent, Ben Winter, Johnny Mckew","Essex Rebels|0,10,36,5,7",5,Ben Winter,36,Harry Gent,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Joe Richards, Daniel Delsol-Lowry, Daniel Braster, Aaron Pyne","London Cavaliers|10,11,12,23,7",7,Aaron Pyne,10,Juan Manning,1,2,0,1,1,1.0,2.0
Essex Rebels,"Mou Wol-Cummings, Kyron Martin, Remy Udeh, Tom Child, Johnny Mckew","Essex Rebels|0,10,14,22,7",22,Tom Child,7,Johnny Mckew,1,2,0,1,1,1.0,2.0
Essex Rebels,"Mou Wol-Cummings, Kyron Martin, Remy Udeh, Tom Child, Johnny Mckew","Essex Rebels|0,10,14,22,7",10,Kyron Martin,14,Remy Udeh,1,2,0,1,1,1.0,2.0
Essex Rebels,"Michael Amako, Daniel Johnson-Thompson, Tom Child, Harry Gent, Ben Winter","Essex Rebels|1,13,22,36,5",5,Ben Winter,36,Harry Gent,1,2,0,1,1,1.0,2.0
Essex Rebels,"Daniel Johnson-Thompson, Remy Udeh, Tom Child, Harry Gent, Ben Winter","Essex Rebels|13,14,22,36,5",36,Harry Gent,22,Tom Child,1,2,0,1,1,1.0,2.0
Essex Rebels,"Kyron Martin, Remy Udeh, Tom Child, Johnny Mckew, Tyreese Hudson","Essex Rebels|10,14,22,7,9",22,Tom Child,7,Johnny Mckew,1,2,0,1,1,1.0,2.0
London Cavaliers,"Joe Richards, Daniel Delsol-Lowry, Mekhi Collins, Aj Roberts, Aaron Pyne","London Cavaliers|11,12,13,4,7",12,Daniel Delsol-Lowry,13,Mekhi Collins,1,2,0,1,1,1.0,2.0
Essex Rebels,"Kyron Martin, Anthony Idiata-Mendez, Tom Child, Ben Winter, Tyreese Hudson","Essex Rebels|10,20,22,5,9",5,Ben Winter,20,Anthony Idiata-Mendez,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Joe Richards, Daniel Delsol-Lowry, Aj Roberts, Aaron Pyne","London Cavaliers|10,11,12,4,7",12,Daniel Delsol-Lowry,7,Aaron Pyne,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Joe Richards, Daniel Delsol-Lowry, Aj Roberts, Aaron Pyne","London Cavaliers|10,11,12,4,7",10,Juan Manning,11,Joe Richards,1,2,0,1,1,1.0,2.0
Essex Rebels,"Kyron Martin, Remy Udeh, Tom Child, Harry Gent, Ben Winter","Essex Rebels|10,14,22,36,5",10,Kyron Martin,14,Remy Udeh,1,2,0,1,1,1.0,2.0
Hemel Storm,"Mergim Sokoli, Matt Norman, Veron Eze, Brayden Inger, Sam Newman","Hemel Storm|0,2,21,3,4",4,Sam Newman,21,Veron Eze,1,2,0,1,1,1.0,2.0
Yorkshire Dragons,"Ben Tew, Jordan Whelan, Logan Rooney, Jordan Jefferson, Corey Johnson","Yorkshire Dragons|20,23,3,4,9",1,Ronnie Ani,4,Jordan Jefferson,1,2,0,1,1,1.0,2.0
Yorkshire Dragons,"Ronnie Ani, Ben Tew, Logan Rooney, Jordan Jefferson, Corey Johnson","Yorkshire Dragons|1,20,3,4,9",1,Ronnie Ani,3,Logan Rooney,1,2,0,1,1,1.0,2.0
Hemel Storm,"Mergim Sokoli, Darien Nelson-Henry, Kai Walker, Matt Norman, Sam Newman","Hemel Storm|0,10,11,2,4",4,Sam Newman,11,Kai Walker,1,2,0,1,1,1.0,2.0
Yorkshire Dragons,"David Ulph, Logan Rooney, Jordan Jefferson, Jack Mielke, Corey Johnson","Yorkshire Dragons|10,3,4,5,9",3,Logan Rooney,9,Corey Johnson,1,2,0,1,1,1.0,2.0
Derby Trailblazers,"Casey Burr, Connor Washington, Jai Pathmarajah, Sean Mo Walker, Malcolm Smith","Derby Trailblazers|0,13,22,3,9",3,Sean Mo Walker,9,Malcolm Smith,1,2,0,1,1,1.0,2.0
Derby Trailblazers,"Casey Burr, Connor Washington, Jai Pathmarajah, Sean Mo Walker, Malcolm Smith","Derby Trailblazers|0,13,22,3,9",22,Jai Pathmarajah,0,Casey Burr,1,2,0,1,1,1.0,2.0
Derby Trailblazers,"Casey Burr, Connor Washington, Jai Pathmarajah, Sean Mo Walker, Malcolm Smith","Derby Trailblazers|0,13,22,3,9",9,Malcolm Smith,3,Sean Mo Walker,1,2,0,1,1,1.0,2.0
Reading Rockets,"Malik Bryant, Cooper Creek, Jax Bouknight, Yusef Salih, Eliaz (Zain) Poorman","Reading Rockets|10,14,4,5,6",5,Yusef Salih,14,Cooper Creek,1,2,0,1,1,1.0,2.0
